id,siteURL,mastertype 
538f3aad3ae4440b9f1be249be151553_fd8c5b46373d49b7a54050e7e01c72f4,http://ilexue.yonyou.com/kng/course/package/video/538f3aad3ae4440b9f1be249be151553_fd8c5b46373d49b7a54050e7e01c72f4.html,
87e98dc9a2074b34866789e768e1c8db_22057918d2274535939844414c419dd0,http://ilexue.yonyou.com/kng/course/package/video/87e98dc9a2074b34866789e768e1c8db_22057918d2274535939844414c419dd0.html,
845002887c6540679295116eefa3a358_64b9b06fa4bf440caddbd9fd79e8be86,http://ilexue.yonyou.com/kng/course/package/video/845002887c6540679295116eefa3a358_64b9b06fa4bf440caddbd9fd79e8be86.html,
db7112034ec140a29ec5e7c1f75cb542_2ab820de3f3c465ebabb1b0c2ef810be,http://ilexue.yonyou.com/kng/course/package/video/db7112034ec140a29ec5e7c1f75cb542_2ab820de3f3c465ebabb1b0c2ef810be.html,
4550c0649c7c40ec8c3081e6ffe0bf99_f3e2819c21a64a5bafc840b8baa91a56,http://ilexue.yonyou.com/kng/course/package/video/4550c0649c7c40ec8c3081e6ffe0bf99_f3e2819c21a64a5bafc840b8baa91a56.html,
d445e901e121459991521e2c069a7d04_41c7642ba0df4f2082710d171f635c94,http://ilexue.yonyou.com/kng/course/package/video/d445e901e121459991521e2c069a7d04_41c7642ba0df4f2082710d171f635c94.html,
570935ffcb7641c69aa993a293edc899_396b502570cf418e805eb489e4cbaf75,http://ilexue.yonyou.com/kng/course/package/video/570935ffcb7641c69aa993a293edc899_396b502570cf418e805eb489e4cbaf75.html,
aad430d8a5ad43c9bf0d76abbe4db30e_78ee459b0a084ce2bd7787ca673243e4,http://ilexue.yonyou.com/kng/course/package/video/aad430d8a5ad43c9bf0d76abbe4db30e_78ee459b0a084ce2bd7787ca673243e4.html,
762511f8756c4676b01b8470d30b68c4_c296744de06341149d1ca58d993df38c,http://ilexue.yonyou.com/kng/course/package/video/762511f8756c4676b01b8470d30b68c4_c296744de06341149d1ca58d993df38c.html,
94f8c229d06c4e85ad2f2ffc2214b599,http://ilexue.yonyou.com/kng/view/video/94f8c229d06c4e85ad2f2ffc2214b599.html,
771d83b62a804f0796bd8924dad04222,http://ilexue.yonyou.com/kng/view/video/771d83b62a804f0796bd8924dad04222.html?uniqueid=637191134170350441,
b013e6db56a94bc3909698503c1643d1,http://ilexue.yonyou.com/kng/view/video/b013e6db56a94bc3909698503c1643d1.html?uniqueid=637191134147068123,
7a26fd9c394b4bbf89b6f680d69ae255,http://ilexue.yonyou.com/kng/view/video/7a26fd9c394b4bbf89b6f680d69ae255.html?uniqueid=637191135069951543,
ebd547f197464d1db009930afb5a30ea,http://ilexue.yonyou.com/kng/view/video/ebd547f197464d1db009930afb5a30ea.html?uniqueid=637191135044326707,
69a8f640f9754bccb41a598ac638add2,http://ilexue.yonyou.com/kng/view/video/69a8f640f9754bccb41a598ac638add2.html?uniqueid=637191135094951407,
58d52b82ee1f494b869ebdfe9428551c,http://ilexue.yonyou.com/kng/view/video/58d52b82ee1f494b869ebdfe9428551c.html?uniqueid=637191135394811866,
d7764dc850d54a01b219dc1a30f8b1d3,http://ilexue.yonyou.com/kng/view/video/d7764dc850d54a01b219dc1a30f8b1d3.html?uniqueid=637191134121598009,
748eba749758414897dfcfb1704ef13d,http://ilexue.yonyou.com/kng/view/video/748eba749758414897dfcfb1704ef13d.html?uniqueid=637191134095971245,
f6ff3dfd017a42b5bec4248887d74951,http://ilexue.yonyou.com/kng/view/video/f6ff3dfd017a42b5bec4248887d74951.html?uniqueid=637191134062530769,
ec88c8ac460940afbcf2af226a1b781d,http://ilexue.yonyou.com/kng/view/video/ec88c8ac460940afbcf2af226a1b781d.html?uniqueid=637191135856065633,
5f17bd95b2fd4f309d41c32ff5491817,http://ilexue.yonyou.com/kng/view/video/5f17bd95b2fd4f309d41c32ff5491817.html?uniqueid=637191135818564511,
0bc8666349e945b3a82028c295c40e6d,http://ilexue.yonyou.com/kng/view/video/0bc8666349e945b3a82028c295c40e6d.html?uniqueid=637191136400431776,
6734f2e7fb844a0a87ccc470f28bef78,http://ilexue.yonyou.com/kng/view/video/6734f2e7fb844a0a87ccc470f28bef78.html?uniqueid=637191136375276793,
27e4e0a833e048229db986a6100cf0c4,http://ilexue.yonyou.com/kng/view/video/27e4e0a833e048229db986a6100cf0c4.html?uniqueid=637191136349809601,
39236d3dc0f340d4ab9608772a900bcd,http://ilexue.yonyou.com/kng/view/video/39236d3dc0f340d4ab9608772a900bcd.html?uniqueid=637191134038152927,
291c7381771449e687fd487ec2fb3054,http://ilexue.yonyou.com/kng/view/video/291c7381771449e687fd487ec2fb3054.html?uniqueid=637191134010648899,
77e2e61a9fb5480ab02c152aba01a53c,http://ilexue.yonyou.com/kng/view/video/77e2e61a9fb5480ab02c152aba01a53c.html?uniqueid=637191133985019051,
406220d75d81401293ccc26e99ef9983,http://ilexue.yonyou.com/kng/view/video/406220d75d81401293ccc26e99ef9983.html?uniqueid=637191133812632022,
2ae72deed89948639f3b9bafc208729e_1c5451df847841cbb54c3fdd2304f6b4,http://ilexue.yonyou.com/kng/course/package/video/2ae72deed89948639f3b9bafc208729e_1c5451df847841cbb54c3fdd2304f6b4.html,
728fd22445484e7cb5d2bb692620a969,http://ilexue.yonyou.com/kng/view/video/728fd22445484e7cb5d2bb692620a969.html?uniqueid=637191133775913037,
350502aa564a498f8fd5cbb3f57ce702,http://ilexue.yonyou.com/kng/view/video/350502aa564a498f8fd5cbb3f57ce702.html?uniqueid=637191133738256546,
60d72212c18e41228ccbbe879f341ea5,http://ilexue.yonyou.com/kng/view/video/60d72212c18e41228ccbbe879f341ea5.html?uniqueid=637191137432145302,
67823d8237014e86990ce01a77e496e7,http://ilexue.yonyou.com/kng/view/video/67823d8237014e86990ce01a77e496e7.html?uniqueid=637191137406207802,
230ce7ac320f41f6896ffab25cd7f54b,http://ilexue.yonyou.com/kng/view/video/230ce7ac320f41f6896ffab25cd7f54b.html?uniqueid=637191137360426552,
3a0b2bf8ec634c6e9775a4ea1e89998f,http://ilexue.yonyou.com/kng/view/video/3a0b2bf8ec634c6e9775a4ea1e89998f.html?uniqueid=637191137333864052,
a61f2e87a6214a0e9aaddfcbd928383f,http://ilexue.yonyou.com/kng/view/video/a61f2e87a6214a0e9aaddfcbd928383f.html?uniqueid=637191137303707802,
a1fe9f3771cf4ddda28ed4f291c2adbb,http://ilexue.yonyou.com/kng/view/video/a1fe9f3771cf4ddda28ed4f291c2adbb.html?uniqueid=637191137278395302,
f422adbabe08401b8acbe7e85e965a68_a5e0df93ccbf47258b8832597d87fad4,http://ilexue.yonyou.com/kng/course/package/video/f422adbabe08401b8acbe7e85e965a68_a5e0df93ccbf47258b8832597d87fad4.html,
8f9272bfa6604458b821acf6794e69df_8f32370d844f49cd9bc428ee56d22c92,http://ilexue.yonyou.com/kng/course/package/video/8f9272bfa6604458b821acf6794e69df_8f32370d844f49cd9bc428ee56d22c92.html,
8f9272bfa6604458b821acf6794e69df_282817f1bd9d4613af96a2b43f9a5b92,http://ilexue.yonyou.com/kng/course/package/video/8f9272bfa6604458b821acf6794e69df_282817f1bd9d4613af96a2b43f9a5b92.html,
8f9272bfa6604458b821acf6794e69df_215729ea1d964c96a369886a8a9a6d7e,http://ilexue.yonyou.com/kng/course/package/video/8f9272bfa6604458b821acf6794e69df_215729ea1d964c96a369886a8a9a6d7e.html,
8f9272bfa6604458b821acf6794e69df_200c6e2ce1a24f2b8373b98c0ae9b9dc,http://ilexue.yonyou.com/kng/course/package/video/8f9272bfa6604458b821acf6794e69df_200c6e2ce1a24f2b8373b98c0ae9b9dc.html,
c6e3f5fedc2743cea693035a79970554,http://ilexue.yonyou.com/kng/view/video/c6e3f5fedc2743cea693035a79970554.html,
b8ab0857f3f8444498b5be7bd12e2498_d82da647bf5349209ad0e30005ce803d,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_d82da647bf5349209ad0e30005ce803d.html,
b8ab0857f3f8444498b5be7bd12e2498_d1157b2ed9e14204a051e1cfeaa98ce2,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_d1157b2ed9e14204a051e1cfeaa98ce2.html,
5cfe7f2403c44e05ae804abb7d7d2e7e,http://ilexue.yonyou.com/kng/view/video/5cfe7f2403c44e05ae804abb7d7d2e7e.html,
b8ab0857f3f8444498b5be7bd12e2498_220f1cd3590c4aeab1c94ab8711ec8b6,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_220f1cd3590c4aeab1c94ab8711ec8b6.html,
b8ab0857f3f8444498b5be7bd12e2498_b69c7f1939904edbb36abfc209365320,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_b69c7f1939904edbb36abfc209365320.html,
b8ab0857f3f8444498b5be7bd12e2498_b3b12955122349e988c294c13c2df173,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_b3b12955122349e988c294c13c2df173.html,
b8ab0857f3f8444498b5be7bd12e2498_6cb01eff13884978b26f883e052387b1,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_6cb01eff13884978b26f883e052387b1.html,
b8ab0857f3f8444498b5be7bd12e2498_135ca3d18cf14868bccb026165f77c62,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_135ca3d18cf14868bccb026165f77c62.html,
b8ab0857f3f8444498b5be7bd12e2498_3f62fff9fb1141b495556ca2e1934ebf,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_3f62fff9fb1141b495556ca2e1934ebf.html,
b8ab0857f3f8444498b5be7bd12e2498_a18e14c988b546e08c353ce2866c8a57,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_a18e14c988b546e08c353ce2866c8a57.html,
b8ab0857f3f8444498b5be7bd12e2498_51be935be64349b3be16de06f3b47ba7,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_51be935be64349b3be16de06f3b47ba7.html,
b8ab0857f3f8444498b5be7bd12e2498_adfb6c0a3987461d958a3f98e0e05cdb,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_adfb6c0a3987461d958a3f98e0e05cdb.html,
b8ab0857f3f8444498b5be7bd12e2498_c006d11c644d4e9e8969d7cd3c8fd4a1,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_c006d11c644d4e9e8969d7cd3c8fd4a1.html,
b8ab0857f3f8444498b5be7bd12e2498_df1e92c831c04708b1952044438ebda4,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_df1e92c831c04708b1952044438ebda4.html,
b8ab0857f3f8444498b5be7bd12e2498_e35652eea5ef4c86826e855d9e9bff34,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_e35652eea5ef4c86826e855d9e9bff34.html,
b8ab0857f3f8444498b5be7bd12e2498_7f2460d0564b46a08e13db0992969cbb,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_7f2460d0564b46a08e13db0992969cbb.html,
b8ab0857f3f8444498b5be7bd12e2498_f71097a1aa424cdfa855ed75ea9db965,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_f71097a1aa424cdfa855ed75ea9db965.html,
b8ab0857f3f8444498b5be7bd12e2498_e742cbb120ed4a2294605eac01368729,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_e742cbb120ed4a2294605eac01368729.html,
b8ab0857f3f8444498b5be7bd12e2498_7232dd3eb4154e1bb1d2070867c69263,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_7232dd3eb4154e1bb1d2070867c69263.html,
b8ab0857f3f8444498b5be7bd12e2498_e9a9ab799a0b49bba2f41aa7fbbb6475,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_e9a9ab799a0b49bba2f41aa7fbbb6475.html,
b8ab0857f3f8444498b5be7bd12e2498_ba1d5b7ef49945a1994fc1bf042af7e4,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_ba1d5b7ef49945a1994fc1bf042af7e4.html,
b8ab0857f3f8444498b5be7bd12e2498_7e4d62d74c0c45ffa59231e11dab983c,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_7e4d62d74c0c45ffa59231e11dab983c.html,
b8ab0857f3f8444498b5be7bd12e2498_dd076eb141eb4730a08e7f58f8a0d95e,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_dd076eb141eb4730a08e7f58f8a0d95e.html,
b8ab0857f3f8444498b5be7bd12e2498_a15141b5e68c4980a0670162c84b57f1,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_a15141b5e68c4980a0670162c84b57f1.html,
b8ab0857f3f8444498b5be7bd12e2498_663ff37f72224ad5ae5fce0454ebea07,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_663ff37f72224ad5ae5fce0454ebea07.html,
b8ab0857f3f8444498b5be7bd12e2498_8630d2a9c0764ed58f8c03c9f6b7b0ec,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_8630d2a9c0764ed58f8c03c9f6b7b0ec.html,
b8ab0857f3f8444498b5be7bd12e2498_ff2a853592204f2f85b96ebc99f9288a,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_ff2a853592204f2f85b96ebc99f9288a.html,
b8ab0857f3f8444498b5be7bd12e2498_c8ee256c0b434f8c86ee18bd22fb7542,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_c8ee256c0b434f8c86ee18bd22fb7542.html,
b8ab0857f3f8444498b5be7bd12e2498_5014143edcd0424cb81809bbf460b0cb,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_5014143edcd0424cb81809bbf460b0cb.html,
b8ab0857f3f8444498b5be7bd12e2498_254bd66480fb4d72ab87866dc5979788,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_254bd66480fb4d72ab87866dc5979788.html,
b8ab0857f3f8444498b5be7bd12e2498_888d0ebd0337428885820b84a3ec4925,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_888d0ebd0337428885820b84a3ec4925.html,
b8ab0857f3f8444498b5be7bd12e2498_25d70b1c4f04434895ccaac638cfeb92,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_25d70b1c4f04434895ccaac638cfeb92.html,
b8ab0857f3f8444498b5be7bd12e2498_2017e681741d430eaeb3b1291b4facb7,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_2017e681741d430eaeb3b1291b4facb7.html,
b8ab0857f3f8444498b5be7bd12e2498_89313ad6003241d8b2a128f5be04acc7,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_89313ad6003241d8b2a128f5be04acc7.html,
b8ab0857f3f8444498b5be7bd12e2498_9edcb66aa89b417b9b4ae58bc497fba2,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_9edcb66aa89b417b9b4ae58bc497fba2.html,
b8ab0857f3f8444498b5be7bd12e2498_37eee83b7ac34346bcb6d481746df40d,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_37eee83b7ac34346bcb6d481746df40d.html,
b8ab0857f3f8444498b5be7bd12e2498_a984e9cd66ce4e22937d1d57aeaa7339,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_a984e9cd66ce4e22937d1d57aeaa7339.html,
b8ab0857f3f8444498b5be7bd12e2498_390c123009d64e78b675d9f8ef88d91b,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_390c123009d64e78b675d9f8ef88d91b.html,
b8ab0857f3f8444498b5be7bd12e2498_b23884b477604f97b87a22e160ca5af2,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_b23884b477604f97b87a22e160ca5af2.html,
b8ab0857f3f8444498b5be7bd12e2498_984d1a7e1d964d34ab548e9b0046de91,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_984d1a7e1d964d34ab548e9b0046de91.html,
b8ab0857f3f8444498b5be7bd12e2498_dfbc90b2ae9040fd8c5b003efa1faf64,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_dfbc90b2ae9040fd8c5b003efa1faf64.html,
b8ab0857f3f8444498b5be7bd12e2498_58473270c3c4497090882b379883e046,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_58473270c3c4497090882b379883e046.html,
b8ab0857f3f8444498b5be7bd12e2498_b6ecbd9ad0244ae3b0e823184840e473,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_b6ecbd9ad0244ae3b0e823184840e473.html,
b8ab0857f3f8444498b5be7bd12e2498_719657cbc3da4570a96715cf4fa340ab,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_719657cbc3da4570a96715cf4fa340ab.html,
b8ab0857f3f8444498b5be7bd12e2498_2185848643664bceb22c35829f6b9eeb,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_2185848643664bceb22c35829f6b9eeb.html,
b8ab0857f3f8444498b5be7bd12e2498_ec2a55249237470a83c52f2bda9386df,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_ec2a55249237470a83c52f2bda9386df.html,
b8ab0857f3f8444498b5be7bd12e2498_0fbfa3e324c045569f187985a61d8066,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_0fbfa3e324c045569f187985a61d8066.html,
b8ab0857f3f8444498b5be7bd12e2498_b80159497f1941438866b6d430057365,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_b80159497f1941438866b6d430057365.html,
347ea7036dac44e2bb5c969b97fb037f,http://ilexue.yonyou.com/kng/view/video/347ea7036dac44e2bb5c969b97fb037f.html,
bed9c72763ef42869cd8c869fb4785fb,http://ilexue.yonyou.com/kng/view/video/bed9c72763ef42869cd8c869fb4785fb.html,
1019d4b022404c0697f7f1ed1a2d34e7,http://ilexue.yonyou.com/kng/view/video/1019d4b022404c0697f7f1ed1a2d34e7.html,
df5728ed74f447a4bf71984e8fb5f741,http://ilexue.yonyou.com/kng/view/video/df5728ed74f447a4bf71984e8fb5f741.html,
b8ab0857f3f8444498b5be7bd12e2498_4cd55e0e5c2049cf85b6b5b5e28cb226,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_4cd55e0e5c2049cf85b6b5b5e28cb226.html,
131c7c17fd7f42e482daad74fd68cbf7,http://ilexue.yonyou.com/kng/view/video/131c7c17fd7f42e482daad74fd68cbf7.html?uniqueid=637191139942003964,
62246cfb9e654278919a686db2f2c425,http://ilexue.yonyou.com/kng/view/video/62246cfb9e654278919a686db2f2c425.html?uniqueid=637191139812003964,
b8ab0857f3f8444498b5be7bd12e2498_e270aec7d5494be88322439c0d42f6ae,http://ilexue.yonyou.com/kng/course/package/video/b8ab0857f3f8444498b5be7bd12e2498_e270aec7d5494be88322439c0d42f6ae.html,
03be4ce60bc34620810da8ad61e72d51,http://ilexue.yonyou.com/kng/view/video/03be4ce60bc34620810da8ad61e72d51.html,
e463f57ec3b74936affe63281746c5ab,http://ilexue.yonyou.com/kng/view/video/e463f57ec3b74936affe63281746c5ab.html,
c7b613e59aac457fb79479b8050c05a9,http://ilexue.yonyou.com/kng/view/video/c7b613e59aac457fb79479b8050c05a9.html,
9aef63c42daa491282434bbbead84411,http://ilexue.yonyou.com/kng/view/video/9aef63c42daa491282434bbbead84411.html?uniqueid=637191140345113535,
bd3511fbea3548a593d2eac8136d9d22_e219a1add3d64383b2d74d47a429daab,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_e219a1add3d64383b2d74d47a429daab.html,
bd3511fbea3548a593d2eac8136d9d22_80da65b8aec041ef8b7831070079275d,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_80da65b8aec041ef8b7831070079275d.html,
bd3511fbea3548a593d2eac8136d9d22_f83d17c9ef8b48929da1fb1bb15c80f1,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_f83d17c9ef8b48929da1fb1bb15c80f1.html,
bd3511fbea3548a593d2eac8136d9d22_4ceca46b06d64417a5bfea919716fda1,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_4ceca46b06d64417a5bfea919716fda1.html,
bd3511fbea3548a593d2eac8136d9d22_db2d6a7a24f448eba67264bf0724917d,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_db2d6a7a24f448eba67264bf0724917d.html,
bd3511fbea3548a593d2eac8136d9d22_5412ced8d06c4aa3ae3e88111e4c4cba,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_5412ced8d06c4aa3ae3e88111e4c4cba.html,
bd3511fbea3548a593d2eac8136d9d22_6715cf51643a4781bafe59eb80037e33,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_6715cf51643a4781bafe59eb80037e33.html,
bd3511fbea3548a593d2eac8136d9d22_9f5b5245d12c4ab9880bdf92bf6a42f5,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_9f5b5245d12c4ab9880bdf92bf6a42f5.html,
bd3511fbea3548a593d2eac8136d9d22_afd1946fdd0c4c3bb1de1d5d01a7fa99,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_afd1946fdd0c4c3bb1de1d5d01a7fa99.html,
bd3511fbea3548a593d2eac8136d9d22_ccc23e79c128429e947555849ead3ff8,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_ccc23e79c128429e947555849ead3ff8.html,
bd3511fbea3548a593d2eac8136d9d22_1ee5a473dd9d4d2a8414786338007478,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_1ee5a473dd9d4d2a8414786338007478.html,
bd3511fbea3548a593d2eac8136d9d22_f25c73bfe47546158e369a25bcb290c3,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_f25c73bfe47546158e369a25bcb290c3.html,
bd3511fbea3548a593d2eac8136d9d22_0c8089805de54757a5bba947d91fa99b,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_0c8089805de54757a5bba947d91fa99b.html,
bd3511fbea3548a593d2eac8136d9d22_c0fec5d016344f91854eeecd29e56140,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_c0fec5d016344f91854eeecd29e56140.html,
bd3511fbea3548a593d2eac8136d9d22_431c3621cc314731992a393852fefb9f,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_431c3621cc314731992a393852fefb9f.html,
21e521233c7740328090052745c35760_4f57d04b294945c4a92208cd59b96440,http://ilexue.yonyou.com/kng/course/package/video/21e521233c7740328090052745c35760_4f57d04b294945c4a92208cd59b96440.html,
21e521233c7740328090052745c35760_52d66d0f86ad4d69a386c435212a243a,http://ilexue.yonyou.com/kng/course/package/video/21e521233c7740328090052745c35760_52d66d0f86ad4d69a386c435212a243a.html,
21e521233c7740328090052745c35760_308ed7efdc5c4d908be4320ea89de82e,http://ilexue.yonyou.com/kng/course/package/video/21e521233c7740328090052745c35760_308ed7efdc5c4d908be4320ea89de82e.html,
c4c91dd8bc624f558c400ae580b1b63e,http://ilexue.yonyou.com/kng/view/video/c4c91dd8bc624f558c400ae580b1b63e.html,
f21e83f1683b412289ed5d0c3fb1334c,http://ilexue.yonyou.com/kng/view/video/f21e83f1683b412289ed5d0c3fb1334c.html,
bd3511fbea3548a593d2eac8136d9d22_5408ef11640644769f35c1d03c8842d1,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_5408ef11640644769f35c1d03c8842d1.html,
bd3511fbea3548a593d2eac8136d9d22_286b97eedda3449390d136248102a581,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_286b97eedda3449390d136248102a581.html,
bd3511fbea3548a593d2eac8136d9d22_5a72fc5b70914817976cf51c9cba900e,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_5a72fc5b70914817976cf51c9cba900e.html,
bd3511fbea3548a593d2eac8136d9d22_4082cc5b0d184a8486d18c27010d1edb,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_4082cc5b0d184a8486d18c27010d1edb.html,
bd3511fbea3548a593d2eac8136d9d22_9efa7a8881304cbe816f76479cb0d926,http://ilexue.yonyou.com/kng/course/package/video/bd3511fbea3548a593d2eac8136d9d22_9efa7a8881304cbe816f76479cb0d926.html,
5bdb9241eb53418491f5daefda4148fe_ec8d168a32c74c449ed4f61200995264,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_ec8d168a32c74c449ed4f61200995264.html,
5bdb9241eb53418491f5daefda4148fe_b86f05625cf944b1a40770c1e5b747a7,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_b86f05625cf944b1a40770c1e5b747a7.html,
5bdb9241eb53418491f5daefda4148fe_cb6e352414614320956870f752596884,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_cb6e352414614320956870f752596884.html,
5bdb9241eb53418491f5daefda4148fe_1799a31653e94c0f8a48e57c369786ab,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_1799a31653e94c0f8a48e57c369786ab.html,
5bdb9241eb53418491f5daefda4148fe_ee3c6b8cdbe7411bb7044d6ff71402e5,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_ee3c6b8cdbe7411bb7044d6ff71402e5.html,
5bdb9241eb53418491f5daefda4148fe_f7a8a2309bb345a8a8446bce482eadfb,http://ilexue.yonyou.com/kng/course/package/video/5bdb9241eb53418491f5daefda4148fe_f7a8a2309bb345a8a8446bce482eadfb.html,
633265f5af104b2dad3bb4a3ae38c3ea,http://ilexue.yonyou.com/kng/view/video/633265f5af104b2dad3bb4a3ae38c3ea.html?uniqueid=637191140688094437,
7fa7d64ff8824d17822b3c28d7500611_0865623cb4344325ad7c4af9d45a0cdb,http://ilexue.yonyou.com/kng/course/package/video/7fa7d64ff8824d17822b3c28d7500611_0865623cb4344325ad7c4af9d45a0cdb.html,
c93c424485474633ab678775073e039c,http://ilexue.yonyou.com/kng/view/video/c93c424485474633ab678775073e039c.html,
